,id,state,managers,created_on,modified,next_contact_date,tier,nickname,external_id,ext_acct_id,license_number,old_license_number,license_inactive,business_identifier,ein,directions,delivery_preferences,currency,shipping_charge,brand,name,dba,business_license_name,description,website,address,old_address,unit_number,zipcode,city,county,country,lat,long,phone,phone_extension,email,notes,leaflink_last_views,leaflink_source,reason,archived,delinquent,discount_percent,owner,partner,price_schedule,service_zone,license_type,payment_term,status,reason_product,external_ids
311,113414,CA,[],2018-05-30T14:02:27.182831-07:00,2018-05-31T10:45:02.602350-07:00,,,Organic Green Treatment Center,,,A10-18-0000182,,False,,,,,USD,,,Organic Green Treatment Center,,,,,3791 2nd Ave,,,90018,Mid City,,,34.018748,-118.319333,3237333644,,ogtc.la@GMAIL.COM,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
312,265322,CA,[],2019-07-24T14:54:22.500695-07:00,2020-04-20T19:00:01.949980-07:00,,,,,,C9-18-0000241-TEMP,,False,,,,,USD,,,Organic Kind,Organic Kind,,,,"1308 Factory Place, 404",,,90013,Los Angeles,,,34.038894,-118.235982,,,,,2019-07-24T14:55:17.317775-07:00,True,,False,False,0.0000,5301,7840.0,,,32.0,,,,{}
313,516088,,[17836],2020-09-17T15:13:59.884081-07:00,2020-09-17T15:13:59.884118-07:00,,,OSOD,,,C12-0000013-LIC,,False,,,,,USD,,,Organic solutions of the desert,,,,,"4765 E. Ramon Rd Palm Springs, California US 92264",,,92264,palm springs,,,33.815515,-116.494933,7608327813,,Organicsolutionsosd@gmail.com,,,False,,False,False,0.0000,5301,4607.0,,,98.0,13.0,,,{}
314,296523,CA,[],2019-09-25T14:01:49.783396-07:00,2019-09-25T14:01:50.509232-07:00,,,,,,C11-0000224,,False,,,,,USD,,,Oz Distribution-Buyer,Oz Distribution-Buyer,,,,195 Harvey West Blvd.,,,95060,Santa Cruz,,,36.984626,-122.038745,,,,,2019-12-05T20:02:10.285074-08:00,True,,False,False,0.0000,5301,7804.0,,,97.0,,,,{}
315,151097,,[27671],2018-10-26T21:32:05.915154-07:00,2019-01-15T16:21:12.731091-08:00,,,,,,,,False,,,,,USD,,,PAC,,,,,,,,,,,,,,,,,,,False,,False,False,0.0000,5301,,,,,,931.0,,{}
316,205145,CA,[27671],2019-04-25T09:59:52.496258-07:00,2020-03-06T12:25:06.495958-08:00,,,,,,A-10-0000099,,False,,,,,USD,,,PAC,,,,,12814 Bradley Ave,,,91342,Sylmar,,,34.302641,-118.455994,,,paccollective1@gmail.com,,,False,,False,False,0.0000,5301,,413.0,1440.0,32.0,9.0,1055.0,,{}
317,113415,CA,[],2018-05-30T14:02:27.295263-07:00,2018-05-31T11:00:03.224162-07:00,,,Palm Springs Safe Access,,,A12-18-0000077,,False,,,,,USD,,,Palm Springs Safe Access,,,,,1247 S Gene Autry Trail,,,92264,Palm Springs,,,33.806106,-116.493465,7603223314,,Info@psaccess.org,,,False,,False,False,0.0000,5301,,,,35.0,,,,{}
318,517002,CA,[],2020-09-19T13:27:52.283362-07:00,2020-09-19T13:27:52.283391-07:00,,,,,,C9-0000272-LIC,,False,,,,,USD,,,Papa Bear Farms,Papa Bear Farms,,,,4149 Santa Fe Rd #5,,,93401,San Luis Obispo,,,35.242744,-120.644931,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,11276.0,,,36.0,,,,{}
319,113416,CA,[],2018-05-30T14:02:27.408444-07:00,2018-11-15T18:04:24.730037-08:00,,,Patients and Caregivers,,,M10-18-0000290,,False,,,,,USD,,,Patients and Caregivers,,,,,6141 Vineland Ave,,,91606,North Hollywood,,,34.182357,-118.370734,8185080434,,patientsandcaregivers@yahoo.com,,,False,,True,False,0.0000,5301,,,,30.0,,,,{}
320,356037,CA,[],2020-01-17T18:30:55.944364-08:00,2020-01-17T18:30:56.721621-08:00,,,,,,C12-0000249,,False,,,,,USD,,,Patients Care Collective,Patients Care Collective,,,,2590 Telegraph Avenue,,,94704,Berkeley,,,37.869516,-122.259400,,,,,,True,,False,False,0.0000,5301,4323.0,,,98.0,,,,{}
321,129532,CA,[27671],2018-08-04T16:19:39.989606-07:00,2020-03-06T12:25:12.297559-08:00,,,,,,A10-18-0000242,,False,,,,,USD,,,Patients & Caregivers,Patients & Caregivers,,,,6141 Vineland Ave,,,91606,North Hollywood,,,34.182357,-118.370734,8184721082,,,,2018-08-04T16:19:39.988179-07:00,True,,False,False,0.0000,5301,4817.0,413.0,,32.0,,1055.0,,{}
322,167953,CA,[35250],2018-12-28T14:59:59.829841-08:00,2019-10-30T14:08:09.996226-07:00,,,,,,A12-18-0000058-Temp,,False,,,,,USD,,,Pennisula Organix,,,<p>Delivery Service for Bay Area located in San Mateo.</p><p>Buyer is Andy.</p>,https://www.peninsulaorganix.com/,28850 Dixon St,,450,94544,Hayward,,,37.635402,-122.055947,,,peninsulaorganix@gmail.com,,,False,,False,False,0.0000,5301,,,,35.0,,,,{}
323,113417,CA,[8502],2018-05-30T14:02:27.506386-07:00,2019-10-16T14:02:14.964087-07:00,,,Peoples OC,,,A10-17-0000059,,False,,,,,USD,,,Peoples OC,,,<p>Taylor Chaney is Purchasing Manager </p><p>Phil is the Inventory Manager</p>,,2721 S. Grand Ave,,,92705,Santa Ana,,,33.710539,-117.850525,7145823446,,Taylor.Chaney@peoplesorangecounty.com,,,False,,False,False,0.0000,5301,4526.0,,1442.0,32.0,,931.0,,{}
324,113418,CA,[],2018-05-30T14:02:27.647174-07:00,2018-05-31T11:15:01.822527-07:00,,,Perennial Holistic Wellness Center,,,A10-18-0000173,,False,,,,,USD,,,Perennial Holistic Wellness Center,,,,,11705 Ventura Blvd,,,91604,Studio City,,,,,8185053631,,Perennialhwc@gmail.com,,,False,,False,False,0.0000,5301,3857.0,,,32.0,,,,{}
325,310001,CA,[17836],2019-10-21T19:42:43.962377-07:00,2020-05-10T19:00:03.041324-07:00,,,,,,C10-0000602-LIC,,False,,,,,USD,,,Planet buds,,,,,"3060 Wilson Ave Perris, California US 92572",,,92572,Perris,,,33.827709,-117.213480,9519439777,,planetbudz.est2018@gmail.com,,,False,,False,False,0.0000,5301,,,,83.0,1.0,,,{}
326,203180,CA,[27671],2019-04-16T08:21:52.970144-07:00,2020-03-19T20:15:52.467035-07:00,,,Kush Korner III,,,C10-18-0000228-TEMP,,False,,,,,USD,,,Platinum Caregivers/Kush Korner III,,,,,11623 Sheldon Street,,,91352,Sun Valley,,,34.245471,-118.385422,,,,,,False,,False,False,0.0000,5301,,,,32.0,1.0,931.0,,{}
327,416278,CA,[35250],2020-04-28T10:44:37.160885-07:00,2020-04-28T10:47:35.078108-07:00,,,,,,c10-0000284,,False,,,,<p>Delivery drop off day and time : monday - Friday 11-3pm&nbsp;<br></p><div>Contact Invetory manger Alex : 209 - 247 - 9845</div>,USD,,,Port City Alternative,,,,,1550 w fremont st,,,95203,stockton,,,37.953781,-121.312707,,,rodolfoc@vibebycalifornia.com,<p><br></p>,,False,,False,False,0.0000,5301,,,,83.0,13.0,,,{}
328,324163,CA,[35250],2019-11-15T15:39:16.053035-08:00,2019-11-15T15:39:17.321061-08:00,,1.0,Posh Green,,,C10-0000632-LIC,,False,,,,,USD,,,Posh Green Cannabis Boutique,,,,,828 Innes Ave.,,Suite 110,,San Francisco,,,37.731263,-122.374286,,,,,,False,,False,False,0.0000,5301,,,1441.0,32.0,9.0,,,{}
329,466730,CA,[],2020-07-11T06:57:25.630749-07:00,2020-07-11T06:57:26.156532-07:00,,,,,,C10-0000527-LIC,,False,,,,,USD,,,Project Cannabis SF,Project Cannabis SF,,,,761 Bryant St.,,,94107,San Francisco,,,37.776650,-122.401605,,,,,,True,,False,False,0.0000,5301,7947.0,,,83.0,,,,{}
330,351247,CA,[],2020-01-10T19:49:14.151407-08:00,2020-01-10T19:49:15.559464-08:00,,,,,,C10-0000599,,False,,,,,USD,,,Proper Wellness Center,Proper Wellness Center,,,,517 5th Street,,,95501,Eureka,,,40.803608,-124.154460,,,,,,True,,False,False,0.0000,5301,7781.0,,,83.0,,,,{}
331,513255,CA,[],2020-09-13T14:12:59.205810-07:00,2020-09-13T14:12:59.303731-07:00,,,,,,C10-0000688-LIC,,False,,,,,USD,,,Proper Wellness Rio Dell,Proper Wellness Rio Dell,,,,116 Wildwood Ave,,,95562,Rio Dell,,,40.493362,-124.101912,7075065020,,,,,True,clicked_shop_brand,False,False,0.0000,5301,9732.0,,,83.0,,,,{}
332,113419,CA,[],2018-05-30T14:02:27.796408-07:00,2018-11-06T07:13:04.553389-08:00,,,PURE 710SF,,,A10-18-0000154,,False,,,,,USD,,,PURE 710SF,,,,,"49 Kearny Street, 3rd Floor",,,94108,San Francisco,,,37.788586,-122.403875,4156545275,,pure710sf@gmail.com,,,False,,False,False,0.0000,5301,5129.0,,,32.0,,,,{}
333,505551,CA,[],2020-09-01T23:41:47.238752-07:00,2020-09-01T23:41:47.328902-07:00,,,,,,c10-0000739-LIC,,False,,,,,USD,,,pure aloha,pure aloha,,,,1377 hwy 4,,,95251,vallecito,,,38.251898,-120.356778,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,11009.0,,,83.0,,,,{}
334,113420,CA,[],2018-05-30T14:02:27.902546-07:00,2018-05-31T12:15:00.454992-07:00,,,Purelife Alternative Wellness Center,,,A10-18-0000184,,False,,,,,USD,,,Purelife Alternative Wellness Center,,,,,20751 Marilla St,,,91311,Chatsworth,,,,,3102469345,,purelifeops@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
335,113421,CA,[],2018-05-30T14:02:27.999486-07:00,2018-05-31T12:30:00.398693-07:00,,,Purple Lotus Patient Center,,,A10-17-0000007,,False,,,,,USD,,,Purple Lotus Patient Center,,,,,752 Commercial St #20,,,95112,San Jose,,,,,4084560420,,plpcsanjose@gmail.com,,,False,,False,False,0.0000,5301,4763.0,,,32.0,,,,{}
336,113422,CA,[],2018-05-30T14:02:28.104912-07:00,2018-10-30T17:14:39.954883-07:00,,,RCP - Sacramento,,,A10-17-0000091,,False,,,,,USD,,,RCP - Sacramento,,,,,1508 El Camino Ave,,,95815,Sacramento,,,38.610198,-121.432852,9169255696,,expressorder@rcpsacramento.org,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
337,331602,CA,[],2019-11-29T11:10:27.001328-08:00,2019-11-29T11:10:28.053450-08:00,,,,,,C10-0000536,,False,,,,,USD,,,Rdc,Rdc,,,,18448 Oxnard St,,,91356,Tarzana,Los Angeles,,34.179922,-118.534626,,,,,2019-11-29T11:12:15.566109-08:00,True,,False,False,0.0000,5301,3800.0,,,83.0,,,,{}
338,133454,CA,[32436],2018-08-16T16:43:15.964196-07:00,2020-07-24T13:41:23.547470-07:00,,,,,,A12-18-0000044-TEMP,,False,,,,,USD,,,Red Moon,,,,,14350 Oxnard St,,,91401,Van Nuys,,,34.179059,-118.446201,8183868100,,redmoon14350@gmail.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,4.0,1055.0,,{}
339,113423,CA,[],2018-05-30T14:02:28.198221-07:00,2018-05-31T12:30:00.947706-07:00,,,Redwood Coast Collective,,,A10-17-0000067,,False,,,,,USD,,,Redwood Coast Collective,,,,,10090 Hwy 9,,,95005,Ben Lomond,,,,,8313368795,,redwoodcoastcollective1@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
340,390875,CA,[],2020-03-13T15:30:11.352251-07:00,2020-07-12T13:00:01.357741-07:00,,,,,,C9-0000081,,False,,,,,USD,,,Rehab Delivery,Rehab Delivery,,,,16666 Smoke Tree St B6,,,92345,Hesperia,San Bernardino,,34.425654,-117.299623,7608120396,,,,,True,,False,False,0.0000,5301,5987.0,,,96.0,,,,{}
341,169223,CA,[35250],2019-01-04T21:55:03.141821-08:00,2020-03-06T12:25:50.152105-08:00,,,Releaf,,,M10-17-0000102-TEMP,,False,,,,<p>Delivery Wednesday or Thursday after 1pm</p>,USD,,,"Releaf Herbal Cooperative, INC",,,,,1284 Mission St,,,94103,San Francisco,,,37.776528,-122.414483,4152179257,,Oskar@releafherbal.com,,,False,,False,False,0.0000,5301,,,,30.0,,1055.0,,{}
342,181157,CA,[27671],2019-02-07T19:33:34.703128-08:00,2020-04-07T18:20:00.436830-07:00,,,BARC,,,C11-0000551-LIC,,False,,,,,USD,,,RELIEF CCR : BEVERLY HILLS ALTERNATIVE RELIEF CENTER,,,,,432 S. San Vicente Blvd,,100,90048,Los Angeles,,,34.070001,-118.375611,8185852173,,barcollective@gmail.com,,,False,,False,False,0.0000,5301,,413.0,1440.0,97.0,9.0,,,{}
343,113424,CA,[],2018-05-30T14:02:28.292174-07:00,2018-05-31T12:30:01.033580-07:00,,,Remedy Inc,,,A10-18-0000187,,False,,,,,USD,,,Remedy Inc,,,,,68945 Vista Chino Ste. C,,,92234,Cathedral City,,,,,7608327083,,Remedyinc.meds@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
344,440290,CA,[],2020-06-07T20:28:34.084524-07:00,2020-07-14T05:00:02.109125-07:00,,,,,,C10-0000067-LIC,,False,,,,,USD,,,Remedy Inc.,Remedy Inc.,,,,"68945 Vista Chino, Suite C",,,92234,Cathedral City,Riverside,,33.844700,-116.459578,,,,,,True,,False,False,0.0000,5301,4624.0,,,83.0,,,,{}
345,113425,CA,[27671],2018-05-30T14:02:28.388416-07:00,2020-03-06T12:25:54.949607-08:00,,,RDC,,,c11-0000721-lic,,False,,,,"<p>Just need to confirm drop off time with Val every time, NOrmally 24 Hour and Invoice Emailed to her is what she preffers</p><p>No Deliveries on Friday!</p>",USD,,,Reseda Discount Caregivers,,,<p>***Customer requested driver come with hard copy of invoice when delivering </p>,,18448 Oxnard St,,,91356,Reseda,,,34.179860,-118.535092,8187570434,,alwaysmiles420@yahoo.com,,,False,,False,False,0.0000,5301,,901.0,1440.0,97.0,1.0,1055.0,,{}
346,113426,CA,[35250],2018-05-30T14:02:28.483901-07:00,2020-03-06T12:26:00.948230-08:00,,,Revolution Emporium - Ukiah,,,A10-17-0000033,,False,,,,<p>Tues _ Thur_ Fridays Prefered - 9-6 PM 24 Hour Notice for delivery<br></p>,USD,,,Revolution Emporium - Ukiah,,,,,3081 N State St,,,95482,Ukiah,,,39.190481,-123.207230,7074840248,,revolutionemporium1@gmail.com,<p><br></p>,,False,,False,False,0.0000,5301,5105.0,,1441.0,32.0,3.0,1055.0,,{}
347,126629,CA,[35250],2018-07-20T21:26:41.286122-07:00,2019-02-05T22:36:04.927027-08:00,,,,,,M10-180000224,,False,,,,,USD,,,Riverside Wellness,,,,,15025 River Rd,,,,Guerneville,,,38.514374,-122.983184,7078698008,,,,,False,,False,False,0.0000,5301,,,1441.0,29.0,1.0,931.0,,{}
348,299294,CA,[],2019-10-01T21:35:02.647047-07:00,2019-10-11T13:18:03.932390-07:00,,,,,,C12-0000215,,False,,,,,USD,,,Rose Collective,Rose Collective,,,,411 Rose Ave,,,90291,Venice,,,33.999149,-118.472046,,,,,2019-10-01T21:35:02.645364-07:00,True,,True,False,0.0000,5301,5294.0,,,98.0,,,,{}
349,433090,CA,[],2020-05-26T16:46:51.852268-07:00,2020-05-26T16:46:52.539442-07:00,,,,,,C10-0000596-LIC,,False,,,,,USD,,,Royal Apothecary,Royal Apothecary,,,,19821 Neuralia Rd,,,93505,California City,,,35.127874,-117.985606,,,,,,True,,False,False,0.0000,5301,10354.0,,,83.0,,,,{}
350,391145,CA,[],2020-03-14T23:19:32.329507-07:00,2020-03-14T23:19:33.367039-07:00,,,,,,C10-0000208-LIC,,False,,,,,USD,,,Royal healing emporium inc,Royal healing emporium inc,,,,721 w central ave #D,,,93436,Lompoc,,,34.661120,-120.475074,,,,,,True,,False,False,0.0000,5301,9546.0,,,83.0,,,,{}
351,435377,CA,[],2020-05-31T18:09:44.664162-07:00,2020-05-31T18:09:45.298583-07:00,,,,,,C10-0000294-LIC,,False,,,,,USD,,,Royal Highness,Royal Highness,,,,73345 Highway 111,,,92260,Palm Desert,Riverside,,33.721521,-116.385345,,,,,,True,,False,False,0.0000,5301,6143.0,,,83.0,,,,{}
352,113428,CA,[35250],2018-05-30T14:02:28.678003-07:00,2020-03-06T12:20:17.961704-08:00,,,Safe Accessible Solutions,,,A10-18-0000134,,False,,,,,USD,,,Safe Accessible Solutions,,,,,8125 36th Ave,,,95824,Sacramento,,,38.520871,-121.407343,9163869840,,sascollective420@gmail.com,,,False,,False,False,0.0000,5301,5305.0,,,32.0,,1063.0,,{}
353,113429,CA,[32436],2018-05-30T14:02:28.777656-07:00,2020-07-30T20:57:25.683351-07:00,,,SFVPC,,,C10-0000041-LIC,,False,,,,"<p>Deliveries Wednesdays, Thursdays &amp; Fridays 10.00am - 3.00pm only</p>",USD,,,San Fernando Valley Patients Cooperative,,,,,12527 San Fernando Road,,,91342,Sylmar,,,,,8182806868,,admin@sfvog.org,,,False,,False,False,0.0000,5301,5070.0,,,83.0,4.0,1052.0,,{}
354,272933,CA,[],2019-08-12T09:54:35.062653-07:00,2019-08-12T09:54:35.921990-07:00,,,,,,C10-18-0000047,,False,,,,,USD,,,Santa Barbara Collective,Santa Barbara Collective,,,,2609 De La Vina Street,,,93105,Santa Barbara,,,34.434687,-119.724798,8057050656,,,,2019-08-12T09:54:38.996211-07:00,True,,False,False,0.0000,5301,5924.0,,,30.0,,,,{}
355,443117,CA,[],2020-06-10T13:46:15.016139-07:00,2020-06-10T13:46:15.820736-07:00,,,,,,C9-0000144-LIC,,False,,,,,USD,,,Santa Barbara Manufacuring and Supply,Santa Barbara Manufacuring and Supply,,,,332 E. Micheltorena St,,,93101,Santa Barbara,,,34.429662,-119.704418,,,,,,True,,False,False,0.0000,5301,9740.0,,,96.0,,,,{}
356,113430,CA,[],2018-05-30T14:02:28.875744-07:00,2018-05-31T15:00:02.724348-07:00,,,Santa Cruz Naturals,,,A10-17-0000044,,False,,,,,USD,,,Santa Cruz Naturals,,,,,9077 Soquel Dr,,,95003,Aptos,,,,,8316887266,,service@santacruznaturals.org,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
357,113431,CA,[],2018-05-30T14:02:28.966391-07:00,2018-05-31T15:15:00.457496-07:00,,,Satori Wellness,,,A-10-180000263,,False,,,,,USD,,,Satori Wellness,,,,,1551 Nursery Way B,,,95519,Mckinleyville,,,,,7078394599,,info@satoriwellness.org,,,False,,False,False,0.0000,5301,,,,,,,,{}
358,161500,CA,[8502],2018-12-03T13:01:01.382037-08:00,2020-07-01T13:21:58.848905-07:00,,,,,,C10-0000323-LIC,,False,,,,,USD,,,SDRC,,,,,1299 Camino Del Rio South,,,92108,San Diego,,,32.764933,-117.151892,6199065546,,loudincsd@gmail.com,,,False,,False,False,0.0000,5301,8901.0,,1956.0,83.0,,,,{}
359,113432,CA,[],2018-05-30T14:02:29.071723-07:00,2018-05-31T15:15:01.183172-07:00,,,Selecting Alternative Treatment Solutions,,,A10-18-0000275,,False,,,,,USD,,,Selecting Alternative Treatment Solutions,,,,,"485 Bitritto Way, Suite A",,,95356,Modesto,,,,,2092389948,,satsolutions215@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
360,295882,CA,[27671],2019-09-24T12:01:40.906419-07:00,2020-03-19T20:14:57.457229-07:00,,,,,,C12-0000250-LIC,,False,,,,,USD,,,Semilla,,,,,7648 Clybourn Ave.,,,91352,Sun Valley,,,34.223895,-118.365488,8182199432,,info@semillainc.com,,,False,,False,False,0.0000,5301,,,,98.0,1.0,931.0,,{}
361,415962,CA,[27671],2020-04-27T18:16:37.842494-07:00,2020-04-28T10:52:14.960901-07:00,,,Sespe Creek Collective,,,C10-0000028-LIC,,False,,,,,USD,,,"Sespe Creek Collective, Inc.",,,,,408 Bryant Circle,,,93023,Ojai,,,34.443261,-119.238071,,,info@sespe.org,,,False,,False,False,0.0000,5301,4678.0,,,83.0,1.0,931.0,,{}
362,113433,CA,[],2018-05-30T14:02:29.175864-07:00,2018-05-31T15:45:00.636097-07:00,,,SFVDM,,,A10-18-0000250,,False,,,,,USD,,,SFVDM,,,,,15223 Burbank Blvd,,,91411,Van Nuys,,,,,8189089951,,sfvdmshermanoaks@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
363,376655,CA,[],2020-02-21T13:27:48.194825-08:00,2020-02-21T13:27:49.285795-08:00,,,,,,C11-0000713,,False,,,,,USD,,,SG Scientific,SG Scientific,,,,1940 Union St.,,,94607,Oakland,,,37.814638,-122.285872,,,,,,True,,False,False,0.0000,5301,8276.0,,,97.0,,,,{}
364,113434,CA,[],2018-05-30T14:02:29.277822-07:00,2018-05-31T15:45:00.835236-07:00,,,Shambhala Healing Center,,,A10-18-0000128,,False,,,,,USD,,,Shambhala Healing Center,,,,,441 Mission St,,,94110,San Francisco,,,,,,,info@shambhalamcc.com,,,False,,False,False,0.0000,5301,4757.0,,,32.0,,,,{}
365,513579,CA,[17836],2020-09-14T11:09:17.433074-07:00,2020-09-14T11:09:17.433100-07:00,,,,,,C10-0000682-LIC,,False,,,,,USD,,,Shango,,,,http://goshango.com,11875 Pigeon Pass Rd Suite C-1,,,92557,Moreno Valley,,,33.947712,-117.262835,9515479954,,Sbarnes@goshango.com,,,False,,False,False,0.0000,5301,,,,83.0,3.0,,,{}
366,263089,CA,[17836],2019-07-19T12:42:23.682810-07:00,2020-08-27T13:00:01.474135-07:00,,,,,,A10-18-0000226-TEMP,,False,,,,,USD,,,Shatter Lounge,,,,http://www.theshatterlounge.com,"350 W. 5th, Unit 101 San Bernardino, California US 92401",,350 w,92401,san bernadino,,,34.108541,-117.290482,9093300900,3813706,,,,False,,False,False,0.0000,5301,,,,83.0,,,,{}
367,493302,CA,[8502],2020-08-14T10:45:59.363495-07:00,2020-08-14T10:45:59.363521-07:00,,,,,,C10-0000653-LIC,,False,,,,,USD,,,ShowGrow SAN DIEGO,,,,,7625 Carroll rd,,,92121,San Diego,,,32.884137,-117.158226,8585313177,,sdcontact@bamcannabis.com,,,False,,False,False,0.0000,5301,,,1956.0,83.0,3.0,,,{}
368,113435,CA,[8502],2018-05-30T14:02:29.398821-07:00,2019-10-15T10:39:14.112820-07:00,,,ShowGrow SA,,,A10-17-0000055,,False,,,<p><br></p>,"<p>Schedule deliveries via www.<span style=""font-family: Roboto, RobotoDraft, Helvetica, Arial, sans-serif; white-space: pre-wrap;"">calendly.com/001inventory</span></p>",USD,,,ShowGrow Santa Ana,,,<p>Currently at 15.50 and 24. The $24 will last as long as it takes to rebuild the relationship</p>,https://calendly.com/001inventory,1625 E St Gertrude Pl,,,92705,Santa Ana,,,33.720146,-117.846757,9495654769,,shayna.hutton@showgrow.com,"<p><span style=""font-family: Roboto, RobotoDraft, Helvetica, Arial, sans-serif; white-space: pre-wrap;"">https://calendly.com/001inventory</span><br></p>",,False,,False,False,0.0000,5301,5748.0,475.0,1442.0,32.0,2.0,,,{}
369,113436,CA,[],2018-05-30T14:02:29.509652-07:00,2018-05-31T15:45:01.584741-07:00,,,Silverlake Caregivers,,,A10-18-0000279,,False,,,,,USD,,,Silverlake Caregivers,,,,,2464 Fletcher Dr,,,90039,Silver Lake,,,,,3236641913,,slcg420@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
370,409540,CA,[32436],2020-04-15T21:20:54.416587-07:00,2020-07-23T15:14:20.690609-07:00,,,Clique Cannabis,,,C12-0000238-LIC,,False,,,,,USD,,,"Sinsemilla Indo Group, Inc",,,,,6142 Walker Ave,,,90270,Maywood,,,33.980588,-118.172556,,,,,,False,,False,False,0.0000,5301,,,,98.0,1.0,931.0,,{}
371,514160,CA,[17836],2020-09-15T08:29:28.837836-07:00,2020-09-23T18:14:13.038917-07:00,,,,,,C12-00000301-LIC,,False,,,,,USD,,,SipKoi,,,,,"24685 Alessandro Blvd Moreno Valley, California US 92553",,,92553,moreno valley,,,33.916032,-117.232437,9518008073,,tayva@sipkoi.com,,,False,,False,False,0.0000,5301,,,,98.0,13.0,929.0,,{}
372,113437,CA,[],2018-05-30T14:02:29.615968-07:00,2018-11-06T07:35:04.950739-08:00,,,Smart Collective,,,A10-18-0000268,,False,,,,,USD,,,Smart Collective,,,,,10745 Riverside Dr,,,91602,North Hollywood,,,,,8188568208,,sccnoho@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
373,269096,CA,[27671],2019-07-31T21:27:10.401184-07:00,2019-07-31T21:27:12.245425-07:00,,,,,,A10-18-0000341-TEMP,,False,,,,,USD,,,smart weed,,,,,1040 North Western Ave.,,,90029,los angeles,,,34.118439,-117.319217,3236728383,,vhc420@yahoo.com,,,False,,False,False,0.0000,5301,,,,32.0,4.0,,,{}
374,113438,CA,[32436],2018-05-30T14:02:29.728736-07:00,2020-08-05T11:14:23.404064-07:00,,,So-Cal Co-Op,,,A10-18-0000218,,False,,,,,USD,,,So-Cal Co-Op,,,,,6322 Fallbrook Ave,,,91367,Reseda,,,34.185322,-118.622973,8189144736,,,,2019-11-29T11:15:28.986912-08:00,False,,False,False,0.0000,5301,4874.0,901.0,1440.0,32.0,1.0,1055.0,,{}
375,305599,CA,[17836],2019-10-11T13:24:11.983021-07:00,2020-03-06T12:14:18.129490-08:00,,,,,,c10-0000315-lic,,False,,,,"<p>24 Hour Notice, Manifest Needed and No delivery on Fridays</p>",USD,,,So-Cal- CoOp - Lake Elsinore,,,,,504 central Ave,,,92530,Lake Elsinore,,,33.688082,-117.341913,,,valeriesyndicate@yahoo.com,,,False,,False,False,0.0000,5301,,901.0,,83.0,3.0,,,{}
376,115297,CA,[35250],2018-06-07T15:05:12.504331-07:00,2020-03-06T12:26:22.082891-08:00,,,,,,A9-18-0000076,,False,,,,,USD,,,Society Jane,Society Jane,,,,"1278 Indiana Street, Suite 301",,,94107,San Francisco,,,37.754251,-122.391174,,,,,2018-06-07T15:05:12.501418-07:00,True,,False,False,0.0000,5301,5352.0,,,36.0,,1055.0,,{}
377,113439,CA,[],2018-05-30T14:02:29.836041-07:00,2018-05-31T16:45:02.280507-07:00,,,Sol De Mendocino,,,A10-17-0000058,,False,,,,,USD,,,Sol De Mendocino,,,,,10464 LANSING STREET,,,95460,Mendocino,,,,,7079373123,,soldemendocino@gmail.com,,,False,,False,False,0.0000,5301,3824.0,,,32.0,,,,{}
378,113440,CA,[],2018-05-30T14:02:29.937924-07:00,2018-05-31T16:45:02.939267-07:00,,,Sonoma Patient Group,,,A10-18-0000177,,False,,,,,USD,,,Sonoma Patient Group,,,,,2425 Cleveland Ave #175,,,95403,Santa Rosa,,,,,7075262800,,Ca215@sonomapatientgroup.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
